date,time,city,month,hour,temperature,humidity,wind_speed,pm25,pm10,no2,co,so2,o3,aqi,aqi_category
2022-11-14,00:00,Lucknow,11,0,11.9,43.5,2.6,125.0,187.5,24.7,0.68,1.0,18.3,312.5,Very Poor
2022-11-14,12:00,Kanpur,11,12,8.7,63.1,9.4,124.2,193.6,98.5,1.16,42.8,15.0,295.5,Poor
2022-11-15,00:00,Agra,11,0,11.3,53.6,0.5,94.5,223.6,74.7,1.4,21.2,63.7,208.1,Poor
2022-11-15,12:00,Mathura,11,12,16.7,48.3,12.3,136.1,311.1,35.4,0.14,3.3,38.2,325.1,Very Poor
2022-11-16,00:00,Varanasi,11,0,11.6,37.8,10.2,185.0,323.2,65.9,2.0,27.5,76.7,405.1,Severe
2022-11-16,12:00,Allahabad,11,12,14.0,49.6,0.7,238.3,496.1,76.8,1.18,20.2,30.5,479.3,Severe
2022-11-17,00:00,Delhi,11,0,9.7,48.5,1.4,53.9,139.7,57.9,4.0,15.7,30.6,117.1,Moderate
2022-11-17,12:00,Mumbai,11,12,11.0,36.3,1.3,79.6,143.1,78.1,0.1,41.8,20.8,158.3,Moderate
2022-11-18,00:00,Lucknow,11,0,17.8,38.1,16.5,64.5,154.1,53.9,2.52,56.7,108.8,136.2,Moderate
2022-11-18,12:00,Kanpur,11,12,12.6,33.6,2.9,50.5,120.9,61.0,2.2,138.8,11.9,112.8,Moderate
2022-11-19,00:00,Agra,11,0,13.3,39.3,2.3,84.2,191.6,45.1,1.64,27.3,40.7,180.5,Moderate
2022-11-19,12:00,Mathura,11,12,12.0,38.0,2.5,173.1,380.0,84.8,1.43,44.3,39.5,380.5,Very Poor
2022-11-20,00:00,Varanasi,11,0,19.5,47.7,2.2,70.9,146.1,65.5,0.13,54.3,61.3,140.8,Moderate
2022-11-20,12:00,Allahabad,11,12,8.6,32.1,5.4,121.8,205.3,7.6,3.09,65.9,23.9,300.8,Very Poor
2022-11-21,00:00,Delhi,11,0,13.2,51.1,1.5,35.6,61.7,121.9,0.32,32.2,5.0,59.4,Satisfactory
2022-11-21,12:00,Mumbai,11,12,3.6,48.4,6.4,110.5,264.6,54.3,2.3,21.4,7.1,273.0,Poor
2022-11-22,00:00,Lucknow,11,0,12.9,26.2,2.5,75.2,119.0,53.8,0.64,36.4,68.8,145.4,Moderate
2022-11-22,12:00,Kanpur,11,12,10.7,31.7,0.5,299.3,574.0,22.3,9.01,37.7,51.3,494.6,Severe
2022-11-23,00:00,Agra,11,0,8.6,51.6,3.3,29.6,73.7,2.0,0.92,32.5,80.2,64.1,Satisfactory
2022-11-23,12:00,Mathura,11,12,16.0,48.4,5.8,115.0,209.0,57.1,2.24,4.2,20.6,289.9,Poor
2022-11-24,00:00,Varanasi,11,0,15.2,57.8,3.1,127.1,274.0,40.2,2.28,39.1,25.5,314.6,Very Poor
2022-11-24,12:00,Allahabad,11,12,9.4,34.7,5.3,105.1,168.6,107.6,1.3,38.4,9.4,253.5,Poor
2022-11-25,00:00,Delhi,11,0,7.2,38.3,0.5,16.1,25.5,61.6,4.66,1.2,34.1,21.9,Good
2022-11-25,12:00,Mumbai,11,12,15.3,47.2,3.9,136.2,224.6,31.5,4.4,7.0,68.2,320.9,Very Poor
2022-11-26,00:00,Lucknow,11,0,8.0,62.8,5.4,171.2,370.8,32.6,1.05,11.2,48.4,380.1,Very Poor
2022-11-26,12:00,Kanpur,11,12,14.4,55.8,2.3,178.1,421.1,43.8,3.5,118.9,49.5,388.7,Very Poor
2022-11-27,00:00,Agra,11,0,12.8,34.1,10.1,32.6,42.6,41.7,0.86,16.6,55.7,56.9,Satisfactory
2022-11-27,12:00,Mathura,11,12,7.3,49.0,0.5,27.2,62.3,57.3,3.03,18.4,14.8,62.9,Satisfactory
2022-11-28,00:00,Varanasi,11,0,13.1,22.8,10.8,57.2,130.9,23.1,0.98,11.7,42.0,123.8,Moderate
2022-11-28,12:00,Allahabad,11,12,8.3,54.1,0.7,166.8,291.4,83.0,0.47,40.4,8.0,379.2,Very Poor
2022-11-29,00:00,Delhi,11,0,18.8,65.7,1.9,85.2,178.5,40.5,3.82,17.2,17.1,179.8,Moderate
2022-11-29,12:00,Mumbai,11,12,9.7,42.3,1.9,28.9,70.8,179.6,2.16,20.6,38.8,71.7,Satisfactory
2022-11-30,00:00,Lucknow,11,0,12.3,46.6,4.2,82.1,135.7,52.3,4.01,33.8,16.4,174.6,Moderate
2022-11-30,12:00,Kanpur,11,12,8.1,41.6,2.4,194.6,473.9,80.6,0.27,26.7,5.0,434.0,Severe
2022-12-01,00:00,Agra,12,0,6.7,42.2,5.9,130.4,206.6,13.3,1.25,24.0,32.3,315.3,Very Poor
2022-12-01,12:00,Mathura,12,12,10.5,71.6,10.5,177.6,325.8,44.1,1.52,19.5,20.1,400.2,Severe
2022-12-02,00:00,Varanasi,12,0,13.6,60.7,11.3,53.7,106.5,50.4,2.23,1.5,32.4,102.5,Moderate
2022-12-02,12:00,Allahabad,12,12,12.5,41.4,1.3,82.1,176.4,18.8,2.71,27.0,19.7,174.2,Moderate
2022-12-03,00:00,Delhi,12,0,4.9,65.9,4.4,135.3,278.0,17.4,1.12,45.0,43.3,320.5,Very Poor
2022-12-03,12:00,Mumbai,12,12,8.5,39.5,5.7,50.6,119.7,57.0,1.28,24.4,14.6,111.3,Moderate
2022-12-04,00:00,Lucknow,12,0,14.9,58.2,9.0,66.1,96.8,26.8,1.73,7.1,39.4,122.2,Moderate
2022-12-04,12:00,Kanpur,12,12,10.2,59.8,0.6,178.2,404.8,127.4,0.46,1.8,31.4,383.8,Very Poor
2022-12-05,00:00,Agra,12,0,12.2,71.3,2.7,95.9,152.5,9.6,4.76,1.0,78.4,223.4,Poor
2022-12-05,12:00,Mathura,12,12,13.0,58.7,10.0,155.4,367.5,59.6,0.7,25.7,6.2,359.5,Very Poor
2022-12-06,00:00,Varanasi,12,0,8.7,65.8,2.4,116.1,265.8,75.8,1.6,25.4,105.1,281.3,Poor
2022-12-06,12:00,Allahabad,12,12,10.2,51.5,0.9,111.4,219.6,56.6,2.6,83.0,44.7,282.2,Poor
2022-12-07,00:00,Delhi,12,0,13.0,67.2,1.3,28.3,61.2,147.5,1.6,11.1,32.8,57.8,Satisfactory
2022-12-07,12:00,Mumbai,12,12,12.3,57.8,8.8,75.1,131.3,75.3,2.38,9.5,18.8,152.7,Moderate
2022-12-08,00:00,Lucknow,12,0,4.6,51.0,4.3,45.9,109.5,21.9,1.85,31.4,51.0,112.6,Moderate
2022-12-08,12:00,Kanpur,12,12,10.3,65.0,3.2,178.5,299.4,47.0,2.02,74.3,53.8,394.3,Very Poor
2022-12-09,00:00,Agra,12,0,12.4,61.7,14.1,69.8,157.5,2.0,0.53,67.7,15.2,136.4,Moderate
2022-12-09,12:00,Mathura,12,12,7.3,73.3,2.7,74.3,152.1,38.4,4.28,11.0,20.4,150.3,Moderate
2022-12-10,00:00,Varanasi,12,0,7.9,62.0,7.3,34.1,69.6,31.0,1.84,2.7,40.1,73.9,Satisfactory
2022-12-10,12:00,Allahabad,12,12,12.3,67.4,4.4,72.0,177.2,24.4,0.39,7.1,6.6,155.7,Moderate
2022-12-11,00:00,Delhi,12,0,8.2,73.9,6.9,137.2,226.9,63.4,1.19,12.3,28.9,320.9,Very Poor
2022-12-11,12:00,Mumbai,12,12,6.2,43.9,7.8,77.4,137.8,122.4,2.46,47.8,73.9,147.3,Moderate
2022-12-12,00:00,Lucknow,12,0,11.4,54.8,0.5,99.4,259.5,134.9,0.98,2.2,33.8,239.0,Poor
2022-12-12,12:00,Kanpur,12,12,12.6,53.0,1.0,207.6,508.3,131.5,0.59,17.4,12.6,499.1,Severe
2022-12-13,00:00,Agra,12,0,7.9,45.1,2.0,98.5,203.7,28.5,1.58,30.9,50.7,229.1,Poor
2022-12-13,12:00,Mathura,12,12,5.4,72.1,4.3,58.4,139.0,35.3,3.9,40.8,16.7,118.7,Moderate
2022-12-14,00:00,Varanasi,12,0,9.5,50.0,1.6,52.1,107.1,49.5,1.07,11.7,21.0,103.2,Moderate
2022-12-14,12:00,Allahabad,12,12,6.4,80.6,11.0,284.1,464.3,34.5,1.75,26.5,26.8,496.8,Severe
2022-12-15,00:00,Delhi,12,0,8.8,54.6,4.8,79.5,165.2,17.4,0.86,15.3,42.0,168.4,Moderate
2022-12-15,12:00,Mumbai,12,12,8.7,41.5,3.7,83.7,183.7,40.5,1.31,39.2,41.6,174.1,Moderate
2022-12-16,00:00,Lucknow,12,0,10.3,52.1,6.3,114.9,221.0,104.5,0.56,20.3,30.5,272.0,Poor
2022-12-16,12:00,Kanpur,12,12,11.0,74.6,16.0,339.0,677.6,135.7,0.96,37.9,17.4,500.0,Severe
2022-12-17,00:00,Agra,12,0,7.4,61.1,8.1,171.0,390.8,41.0,0.92,56.1,24.6,372.7,Very Poor
2022-12-17,12:00,Mathura,12,12,3.9,68.7,4.6,152.2,259.5,85.3,3.19,4.9,16.9,339.8,Very Poor
2022-12-18,00:00,Varanasi,12,0,9.6,55.7,8.7,143.6,282.2,34.9,0.78,21.0,112.3,339.9,Very Poor
2022-12-18,12:00,Allahabad,12,12,0.4,57.4,4.1,11.4,32.3,41.3,2.1,16.4,9.1,27.8,Good
2022-12-19,00:00,Delhi,12,0,1.1,54.8,17.9,81.9,161.8,40.1,1.93,30.6,55.8,178.3,Moderate
2022-12-19,12:00,Mumbai,12,12,10.7,50.4,17.2,95.3,207.0,14.7,1.2,14.3,45.6,215.8,Poor
2022-12-20,00:00,Lucknow,12,0,11.2,59.3,7.6,109.9,183.4,12.6,0.21,9.4,33.9,261.0,Poor
2022-12-20,12:00,Kanpur,12,12,8.8,83.8,2.9,120.9,228.4,208.5,0.48,42.3,12.6,307.5,Very Poor
2022-12-21,00:00,Agra,12,0,4.5,76.2,0.8,129.4,213.9,16.0,0.13,46.2,50.3,318.0,Very Poor
2022-12-21,12:00,Mathura,12,12,9.2,61.6,3.7,78.5,142.9,23.1,1.33,9.7,25.2,158.3,Moderate
2022-12-22,00:00,Varanasi,12,0,7.4,52.6,19.5,23.3,47.4,23.9,0.91,3.8,50.7,41.8,Good
2022-12-22,12:00,Allahabad,12,12,7.1,58.2,5.1,69.4,142.7,23.3,0.66,13.5,36.3,133.0,Moderate
2022-12-23,00:00,Delhi,12,0,3.5,55.8,2.2,117.8,240.3,43.5,1.97,18.6,20.5,283.4,Poor
2022-12-23,12:00,Mumbai,12,12,8.4,58.9,15.6,126.5,196.1,31.7,3.4,6.7,39.3,305.8,Very Poor
2022-12-24,00:00,Lucknow,12,0,10.5,65.6,0.9,49.2,93.5,33.5,1.31,3.3,32.6,87.5,Satisfactory
2022-12-24,12:00,Kanpur,12,12,8.2,68.2,6.8,369.4,853.5,57.0,3.36,47.0,16.0,500.0,Severe
2022-12-25,00:00,Agra,12,0,13.6,79.0,3.1,32.3,71.0,15.7,0.57,33.3,16.3,73.6,Satisfactory
2022-12-25,12:00,Mathura,12,12,5.9,40.6,0.7,102.1,214.1,50.9,0.32,19.8,20.1,240.2,Poor
2022-12-26,00:00,Varanasi,12,0,12.1,56.1,0.5,172.0,398.2,65.2,3.28,22.1,29.3,375.5,Very Poor
2022-12-26,12:00,Allahabad,12,12,7.6,66.7,8.4,184.1,270.2,43.1,2.04,18.1,81.5,403.4,Severe
2022-12-27,00:00,Delhi,12,0,15.6,56.8,6.6,130.9,264.1,57.1,0.92,26.5,52.2,317.2,Very Poor
2022-12-27,12:00,Mumbai,12,12,7.7,66.5,5.4,133.0,308.4,100.1,3.11,19.5,8.2,319.5,Very Poor
2022-12-28,00:00,Lucknow,12,0,10.2,64.3,0.8,99.1,141.4,46.3,0.21,1.0,22.7,231.6,Poor
2022-12-28,12:00,Kanpur,12,12,9.5,51.3,7.8,217.3,542.9,159.6,6.45,1.0,52.8,498.6,Severe
2022-12-29,00:00,Agra,12,0,11.2,57.0,2.3,104.0,193.6,17.7,2.58,3.2,91.1,252.5,Poor
2022-12-29,12:00,Mathura,12,12,7.9,72.0,7.4,154.6,402.7,13.1,2.15,17.7,14.5,362.8,Very Poor
2022-12-30,00:00,Varanasi,12,0,7.2,53.4,15.1,86.9,158.1,98.3,1.97,20.9,43.4,196.9,Moderate
2022-12-30,12:00,Allahabad,12,12,10.8,51.5,0.5,66.7,152.9,25.9,2.03,83.6,18.6,143.5,Moderate
2022-12-31,00:00,Delhi,12,0,11.7,53.2,6.2,69.7,124.1,10.2,1.02,19.6,16.0,130.9,Moderate
2022-12-31,12:00,Mumbai,12,12,16.0,55.6,7.2,42.0,58.8,45.1,1.77,7.1,70.7,66.2,Satisfactory
2023-01-01,00:00,Lucknow,1,0,13.3,68.9,7.2,67.5,131.1,43.2,0.1,26.6,58.3,126.4,Moderate
2023-01-01,12:00,Kanpur,1,12,11.6,90.7,2.2,61.4,112.6,61.6,1.04,68.5,5.5,114.7,Moderate
2023-01-02,00:00,Agra,1,0,14.1,49.7,3.5,67.3,124.8,25.6,1.26,30.7,9.4,125.8,Moderate
2023-01-02,12:00,Mathura,1,12,10.2,72.6,0.8,38.4,67.2,12.0,3.74,78.5,31.7,68.6,Satisfactory
2023-01-03,00:00,Varanasi,1,0,16.8,65.1,19.4,88.3,184.6,3.8,1.32,35.4,30.1,190.3,Moderate
2023-01-03,12:00,Allahabad,1,12,12.4,89.0,1.0,163.2,319.2,88.1,3.82,18.7,16.6,360.4,Very Poor
2023-01-04,00:00,Delhi,1,0,11.2,60.5,4.0,74.7,155.0,28.5,2.02,46.8,19.3,155.6,Moderate
2023-01-04,12:00,Mumbai,1,12,12.2,53.7,11.6,13.8,33.7,102.0,3.83,8.8,37.6,34.3,Good
2023-01-05,00:00,Lucknow,1,0,15.0,72.9,26.0,90.2,218.6,16.1,4.7,1.0,59.3,198.8,Moderate
2023-01-05,12:00,Kanpur,1,12,10.3,70.4,1.3,189.4,448.5,37.7,2.09,14.9,29.1,418.2,Severe
2023-01-06,00:00,Agra,1,0,19.3,72.2,2.5,63.2,149.1,72.8,0.39,21.6,49.2,133.5,Moderate
2023-01-06,12:00,Mathura,1,12,9.5,68.5,5.7,124.0,238.9,20.5,1.87,36.7,47.0,304.1,Very Poor
2023-01-07,00:00,Varanasi,1,0,15.6,67.0,8.3,30.7,35.4,68.7,1.49,12.9,90.4,64.6,Satisfactory
2023-01-07,12:00,Allahabad,1,12,11.3,79.9,1.0,252.3,499.1,40.5,2.04,55.6,50.2,500.0,Severe
2023-01-08,00:00,Delhi,1,0,13.1,76.7,3.3,157.9,264.2,37.6,0.72,33.9,45.3,362.1,Very Poor
2023-01-08,12:00,Mumbai,1,12,8.9,73.3,3.8,163.0,337.0,65.9,3.46,29.0,5.0,376.7,Very Poor
2023-01-09,00:00,Lucknow,1,0,5.0,64.3,11.3,28.3,48.1,65.5,0.91,14.6,21.1,47.1,Good
2023-01-09,12:00,Kanpur,1,12,15.6,72.6,6.3,198.1,455.8,47.3,0.16,11.2,29.1,435.3,Severe
2023-01-10,00:00,Agra,1,0,9.8,63.5,5.5,45.6,114.1,77.4,1.61,31.4,18.3,113.3,Moderate
2023-01-10,12:00,Mathura,1,12,11.7,85.7,1.0,110.3,236.9,55.5,2.75,7.4,29.1,259.4,Poor
2023-01-11,00:00,Varanasi,1,0,14.2,66.8,26.3,95.6,167.4,14.7,0.75,37.5,56.9,222.7,Poor
2023-01-11,12:00,Allahabad,1,12,10.9,81.5,0.5,112.5,251.4,65.1,1.35,14.3,5.9,271.9,Poor
2023-01-12,00:00,Delhi,1,0,12.4,77.0,1.0,54.6,100.3,26.4,4.01,30.9,31.3,99.4,Satisfactory
2023-01-12,12:00,Mumbai,1,12,6.3,100.0,1.8,83.7,153.7,2.2,1.39,50.9,5.9,186.1,Moderate
2023-01-13,00:00,Lucknow,1,0,15.1,50.3,9.6,69.0,109.8,28.4,2.7,17.0,34.7,134.2,Moderate
2023-01-13,12:00,Kanpur,1,12,9.7,77.5,0.5,155.1,299.2,60.4,2.24,44.9,32.5,354.0,Very Poor
2023-01-14,00:00,Agra,1,0,14.7,68.3,11.7,135.3,219.7,9.8,1.1,1.8,20.3,331.2,Very Poor
2023-01-14,12:00,Mathura,1,12,14.7,74.6,0.6,117.0,289.4,34.7,1.34,53.7,10.5,287.9,Poor
2023-01-15,00:00,Varanasi,1,0,15.7,73.6,3.6,57.7,98.9,60.5,0.61,27.1,15.3,99.4,Satisfactory
2023-01-15,12:00,Allahabad,1,12,14.2,70.4,1.6,148.2,376.8,18.5,0.59,1.0,31.0,345.2,Very Poor
2023-01-16,00:00,Delhi,1,0,14.1,66.4,1.0,80.9,118.2,30.8,0.48,49.1,15.4,171.3,Moderate
2023-01-16,12:00,Mumbai,1,12,12.5,74.6,6.9,65.9,127.2,117.1,1.42,41.8,8.3,121.3,Moderate
2023-01-17,00:00,Lucknow,1,0,4.8,72.6,4.4,18.1,34.5,11.4,2.63,17.2,5.0,39.2,Good
2023-01-17,12:00,Kanpur,1,12,7.6,80.2,0.5,199.5,343.1,48.4,3.69,15.2,7.3,420.3,Severe
2023-01-18,00:00,Agra,1,0,10.0,93.5,5.0,77.8,111.9,29.6,1.19,11.4,38.5,160.6,Moderate
2023-01-18,12:00,Mathura,1,12,13.4,69.8,29.5,121.6,247.5,58.2,0.33,13.9,27.5,307.1,Very Poor
2023-01-19,00:00,Varanasi,1,0,8.7,72.7,12.7,133.1,227.1,11.6,0.5,4.5,98.1,323.4,Very Poor
2023-01-19,12:00,Allahabad,1,12,12.1,68.9,4.0,116.5,218.2,8.8,1.18,19.5,62.7,288.4,Poor
2023-01-20,00:00,Delhi,1,0,8.8,50.7,12.6,59.5,115.0,58.6,2.36,14.5,40.6,104.9,Moderate
2023-01-20,12:00,Mumbai,1,12,6.7,80.9,9.0,140.0,250.0,122.3,1.69,5.1,31.3,331.3,Very Poor
2023-01-21,00:00,Lucknow,1,0,12.1,69.5,0.5,53.5,114.8,61.7,1.44,16.7,42.3,113.6,Moderate
2023-01-21,12:00,Kanpur,1,12,17.3,80.7,18.7,116.9,278.9,79.4,3.33,26.8,48.0,297.4,Poor
2023-01-22,00:00,Agra,1,0,12.6,55.9,8.2,104.7,250.8,35.0,2.07,17.5,79.1,243.3,Poor
2023-01-22,12:00,Mathura,1,12,7.6,72.5,3.8,240.9,405.6,41.8,0.89,30.0,39.5,488.7,Severe
2023-01-23,00:00,Varanasi,1,0,12.7,83.0,0.8,72.7,141.0,81.1,0.82,47.2,37.4,140.5,Moderate
2023-01-23,12:00,Allahabad,1,12,10.3,68.6,10.6,32.1,52.5,26.4,0.4,16.5,53.9,57.5,Satisfactory
2023-01-24,00:00,Delhi,1,0,11.0,56.7,2.6,19.9,20.0,66.3,1.64,6.5,23.6,30.3,Good
2023-01-24,12:00,Mumbai,1,12,14.9,58.0,10.9,69.8,106.9,137.2,1.55,30.0,69.7,137.1,Moderate
2023-01-25,00:00,Lucknow,1,0,12.9,64.5,2.6,187.4,350.3,40.1,0.57,15.4,19.6,404.8,Severe
2023-01-25,12:00,Kanpur,1,12,14.3,59.1,6.9,350.5,834.4,106.1,1.49,4.4,16.2,498.6,Severe
2023-01-26,00:00,Agra,1,0,14.5,68.4,5.5,86.4,143.8,17.0,1.74,19.9,55.5,195.8,Moderate
2023-01-26,12:00,Mathura,1,12,13.3,66.1,0.8,124.9,292.2,129.3,2.02,40.6,30.6,307.7,Very Poor
2023-01-27,00:00,Varanasi,1,0,9.9,77.9,5.7,112.4,237.5,36.2,0.62,35.1,14.2,275.9,Poor
2023-01-27,12:00,Allahabad,1,12,8.2,76.2,0.6,36.0,70.7,262.6,3.66,2.1,10.9,70.6,Satisfactory
2023-01-28,00:00,Delhi,1,0,11.7,83.4,17.8,174.9,345.1,39.9,2.27,28.1,99.4,377.9,Very Poor
2023-01-28,12:00,Mumbai,1,12,2.7,74.7,2.6,72.8,113.0,28.0,0.53,1.0,20.4,145.2,Moderate
2023-01-29,00:00,Lucknow,1,0,9.7,49.4,0.5,19.6,40.5,2.0,0.86,24.4,65.7,24.0,Good
2023-01-29,12:00,Kanpur,1,12,5.9,60.5,2.2,364.6,666.7,23.0,1.95,48.7,25.7,497.0,Severe
2023-01-30,00:00,Agra,1,0,11.9,75.2,1.5,209.2,453.4,8.1,0.99,11.5,91.0,438.6,Severe
2023-01-30,12:00,Mathura,1,12,9.7,74.8,4.3,292.3,462.0,79.5,11.69,31.3,34.2,498.2,Severe
2023-01-31,00:00,Varanasi,1,0,14.4,65.0,6.1,70.1,122.5,8.3,0.76,17.2,25.5,133.4,Moderate
2023-01-31,12:00,Allahabad,1,12,14.9,77.7,1.3,138.9,206.3,63.5,2.15,22.4,5.8,326.2,Very Poor
2023-02-01,00:00,Delhi,2,0,20.1,75.1,0.5,154.4,255.6,103.2,3.64,8.0,18.0,342.2,Very Poor
2023-02-01,12:00,Mumbai,2,12,19.8,90.6,0.9,139.6,325.1,46.0,2.54,26.7,17.7,333.1,Very Poor
2023-02-02,00:00,Lucknow,2,0,14.7,82.4,7.0,46.0,88.8,23.4,0.3,19.6,19.0,92.2,Satisfactory
2023-02-02,12:00,Kanpur,2,12,20.0,71.9,5.3,63.0,144.4,3.3,0.71,28.3,30.7,131.9,Moderate
2023-02-03,00:00,Agra,2,0,17.7,55.1,4.6,93.1,157.0,28.4,2.09,43.3,39.6,210.2,Poor
2023-02-03,12:00,Mathura,2,12,20.4,80.2,2.8,76.8,197.8,34.0,2.32,7.0,5.0,168.5,Moderate
2023-02-04,00:00,Varanasi,2,0,21.4,69.4,4.1,81.9,145.5,5.3,1.49,1.0,50.1,171.9,Moderate
2023-02-04,12:00,Allahabad,2,12,18.5,75.9,2.0,38.2,65.5,24.8,1.37,13.2,68.5,64.2,Satisfactory
2023-02-05,00:00,Delhi,2,0,18.3,87.9,2.8,201.0,469.2,29.6,0.28,4.7,81.9,446.4,Severe
2023-02-05,12:00,Mumbai,2,12,22.5,74.2,3.5,128.4,253.3,76.9,3.05,31.3,5.6,316.2,Very Poor
2023-02-06,00:00,Lucknow,2,0,20.6,89.1,10.1,74.6,173.2,18.2,2.81,18.4,41.9,154.1,Moderate
2023-02-06,12:00,Kanpur,2,12,13.8,78.8,5.7,121.3,270.3,125.1,7.22,53.8,46.9,296.2,Poor
2023-02-07,00:00,Agra,2,0,19.8,79.8,5.9,30.4,59.1,70.1,0.64,11.2,27.7,61.2,Satisfactory
2023-02-07,12:00,Mathura,2,12,17.5,86.4,1.2,62.2,97.2,25.0,3.85,22.1,5.0,111.8,Moderate
2023-02-08,00:00,Varanasi,2,0,19.5,92.7,5.6,44.3,87.1,20.9,3.02,31.6,102.0,83.6,Satisfactory
2023-02-08,12:00,Allahabad,2,12,20.4,76.5,5.9,80.2,169.8,77.4,0.96,54.4,5.0,181.5,Moderate
2023-02-09,00:00,Delhi,2,0,17.7,82.3,3.6,94.6,176.4,5.2,2.59,12.6,21.7,212.7,Poor
2023-02-09,12:00,Mumbai,2,12,16.0,66.1,8.9,128.7,301.2,31.1,1.44,37.0,13.8,311.5,Very Poor
2023-02-10,00:00,Lucknow,2,0,21.3,83.1,2.2,37.4,62.3,46.9,5.13,23.7,13.8,65.7,Satisfactory
2023-02-10,12:00,Kanpur,2,12,21.2,88.6,1.4,98.8,156.3,64.2,0.38,63.8,31.4,222.4,Poor
2023-02-11,00:00,Agra,2,0,21.4,80.1,3.4,27.1,42.8,31.9,0.28,3.7,39.1,51.5,Satisfactory
2023-02-11,12:00,Mathura,2,12,14.3,71.2,2.0,40.5,90.7,28.9,1.35,50.6,16.1,81.8,Satisfactory
2023-02-12,00:00,Varanasi,2,0,17.9,89.5,7.6,22.6,71.3,32.1,1.82,40.8,50.4,59.7,Satisfactory
2023-02-12,12:00,Allahabad,2,12,18.5,92.5,3.8,167.8,254.5,21.1,2.74,23.6,39.2,381.5,Very Poor
2023-02-13,00:00,Delhi,2,0,17.9,70.1,2.4,145.1,266.3,22.4,1.28,17.5,17.2,341.6,Very Poor
2023-02-13,12:00,Mumbai,2,12,20.4,77.3,0.5,89.4,174.6,25.4,2.14,16.6,5.0,194.4,Moderate
2023-02-14,00:00,Lucknow,2,0,22.6,75.8,5.9,50.4,96.0,102.4,0.76,16.7,11.9,96.0,Satisfactory
2023-02-14,12:00,Kanpur,2,12,12.4,99.0,0.7,343.8,624.8,72.3,1.52,182.0,66.5,495.6,Severe
2023-02-15,00:00,Agra,2,0,21.8,83.7,5.8,179.6,345.9,13.4,1.08,27.1,27.4,386.6,Very Poor
2023-02-15,12:00,Mathura,2,12,16.7,66.7,9.6,33.6,79.0,47.2,1.8,22.3,73.3,80.7,Satisfactory
2023-02-16,00:00,Varanasi,2,0,16.7,68.6,4.3,140.7,244.6,3.5,1.39,10.5,60.1,331.3,Very Poor
2023-02-16,12:00,Allahabad,2,12,14.5,81.0,8.2,113.4,162.6,42.0,1.41,52.0,5.8,276.7,Poor
2023-02-17,00:00,Delhi,2,0,18.4,65.1,0.9,74.5,136.8,40.3,0.73,3.9,16.3,146.4,Moderate
2023-02-17,12:00,Mumbai,2,12,17.2,75.0,3.2,28.9,40.3,75.4,1.8,1.6,30.8,43.5,Good
2023-02-18,00:00,Lucknow,2,0,12.4,83.8,22.7,98.9,212.4,7.9,0.52,11.4,69.1,226.2,Poor
2023-02-18,12:00,Kanpur,2,12,19.8,81.7,9.6,152.7,265.9,8.6,0.95,88.5,7.0,355.8,Very Poor
2023-02-19,00:00,Agra,2,0,17.3,64.1,8.4,94.2,215.4,43.6,0.94,2.1,49.8,210.5,Poor
2023-02-19,12:00,Mathura,2,12,18.3,74.3,5.5,126.4,221.6,47.0,3.67,41.0,16.1,311.1,Very Poor
2023-02-20,00:00,Varanasi,2,0,13.6,83.2,14.7,67.1,121.3,18.5,1.16,18.7,58.7,127.8,Moderate
2023-02-20,12:00,Allahabad,2,12,12.4,71.9,1.7,147.0,343.8,75.5,0.77,44.1,22.9,333.7,Very Poor
2023-02-21,00:00,Delhi,2,0,19.1,80.8,1.0,255.8,399.7,41.1,1.75,5.4,84.0,499.1,Severe
2023-02-21,12:00,Mumbai,2,12,21.0,78.2,5.5,46.2,74.4,9.4,0.53,48.1,29.4,77.1,Satisfactory
2023-02-22,00:00,Lucknow,2,0,20.8,91.3,4.7,40.5,95.9,70.2,3.68,7.5,21.5,98.8,Satisfactory
2023-02-22,12:00,Kanpur,2,12,21.1,90.2,1.0,80.2,204.8,142.5,2.74,33.2,22.7,179.3,Moderate
2023-02-23,00:00,Agra,2,0,17.7,100.0,21.1,36.9,58.2,23.3,0.46,20.3,83.6,62.0,Satisfactory
2023-02-23,12:00,Mathura,2,12,17.4,76.6,0.7,72.3,138.5,125.6,1.47,75.1,13.1,137.0,Moderate
2023-02-24,00:00,Varanasi,2,0,12.9,83.0,11.6,59.8,94.0,66.5,0.71,8.4,25.8,92.2,Satisfactory
2023-02-24,12:00,Allahabad,2,12,18.1,67.4,3.5,357.4,844.0,23.3,0.69,91.7,43.9,499.7,Severe
2023-02-25,00:00,Delhi,2,0,17.2,76.6,2.8,92.9,235.1,25.3,1.36,7.1,53.4,221.6,Poor
2023-02-25,12:00,Mumbai,2,12,16.4,77.9,2.7,96.5,181.3,74.4,0.82,12.6,45.0,222.9,Poor
2023-02-26,00:00,Lucknow,2,0,12.7,86.7,10.7,94.4,217.6,118.9,0.46,17.9,21.7,217.5,Poor
2023-02-26,12:00,Kanpur,2,12,18.1,92.9,0.8,263.2,662.7,70.4,0.58,42.2,28.3,496.4,Severe
2023-02-27,00:00,Agra,2,0,22.5,73.2,11.3,46.0,65.4,25.3,0.97,4.9,51.0,78.5,Satisfactory
2023-02-27,12:00,Mathura,2,12,13.4,85.7,0.5,178.3,288.3,8.7,3.51,6.4,44.2,389.5,Very Poor
